review_id,raw_text,cleaned_text,sentiment
REV_1667,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY.",fantastic value durable looks stylish performs flawlessly,Positive
REV_1668,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1669,REALLY SOLID DEVICE! BATTERY LASTS FOR DAYS AND SETUP WAS SUPER EASY. 10/10 WOULD BUY AGAIN.,really solid device battery lasts days setup super easy 10 10 would buy,Positive
REV_1670,Really solid device! Battery lasts for days and setup was super easy. 10/10 would buy again. Check out https://reviews.store/item401,really solid device battery lasts days setup super easy 10 10 would buy check,Positive
REV_1671,"   Terrible experience!! Stopped working after just 2 days. <b>DO NOT BUY!</b> <br/> Total waste of money 😡   

",terrible experience stopped working days buy total waste money,Negative
REV_1672,Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍 Check out https://reviews.store/item235,excellent customer support question everything arrived pristine packaging check,Positive
REV_1673,"I WAS SKEPTICAL AT FIRST, BUT WOW... TOTALLY IMPRESSED BY THE BUILD QUALITY! 😊✨ Check out https://reviews.store/item358",skeptical first wow totally impressed build quality check,Positive
REV_1674,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1675,"Do not waste your hard earned cash! Slow, laggy, and full of bugs. 0/10 stars. Contact refund@support-desk.net for details!!!",waste hard earned cash slow laggy full bugs 10 stars contact details,Negative
REV_1676,"THIS IS AMAZING!! WORKS SO SMOOTHLY, EXCEEDED ALL MY EXPECTATIONS... WON'T HESITATE TO BUY AGAIN!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1677,Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info. Check out https://reviews.store/item216,must gadget told colleagues fast shipping contact info check,Positive
REV_1678,WORKS EXACTLY AS DESCRIBED. CLEAN INTERFACE AND SUPER RELIABLE PERFORMANCE. Check out https://reviews.store/item679,works exactly described clean interface super reliable performance check,Positive
REV_1679,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1680,Arrived damaged and missing key accessories. Packaging was torn apart. Never purchasing again!,arrived damaged missing key accessories packaging torn apart never purchasing,Negative
REV_1681,Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍,excellent customer support question everything arrived pristine packaging,Positive
REV_1682,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1683,"   Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>. Check out https://reviews.store/item303   

",super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1684,"   THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!   

",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1685,Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info. Check out https://reviews.store/item294,must gadget told colleagues fast shipping contact info check,Positive
REV_1686,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!!",amazing works smoothly exceeded expectations hesitate buy,Positive
REV_1687,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>. Check out https://reviews.store/item150,super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1688,"I was skeptical at first, but wow... totally impressed by the build quality! 😊✨ Check out https://reviews.store/item914",skeptical first wow totally impressed build quality check,Positive
REV_1689,ABSOLUTELY <B>LOVED</B> THIS PRODUCT! IT WORKED LIKE A CHARM RIGHT OUT OF THE BOX. <BR/> HIGHLY RECOMMENDED! 😊,absolutely loved product worked like charm right box highly recommended,Positive
REV_1690,Really solid device! Battery lasts for days and setup was super easy. 10/10 would buy again. Check out https://reviews.store/item357,really solid device battery lasts days setup super easy 10 10 would buy check,Positive
REV_1691,GREAT QUALITY FOR THE PRICE. DELIVERED FAST FROM HTTPS://EXAMPLE.COM/SHIPPING. FIVE STARS! ⭐️⭐️⭐️⭐️⭐️ Check out https://reviews.store/item195,great quality price delivered fast https example com shipping five stars check,Positive
REV_1692,MUST HAVE GADGET! I TOLD ALL MY COLLEAGUES ABOUT THIS. FAST SHIPPING TOO: CONTACT SUPPORT@GADGETS.ORG FOR INFO.,must gadget told colleagues fast shipping contact info,Positive
REV_1693,HORRIBLE! It overheats within 10 minutes. Extremely unsafe and cheap plastic smell.,horrible overheats within 10 minutes extremely unsafe cheap plastic smell,Negative
REV_1694,WORST CUSTOMER SUPPORT EVER. REFUSED TO ISSUE A REFUND. TOTALLY REGRET THIS PURCHASE 😡,worst customer support ever refused issue refund totally regret purchase,Negative
REV_1695,"Do not waste your hard earned cash! Slow, laggy, and full of bugs. 0/10 stars.",waste hard earned cash slow laggy full bugs 10 stars,Negative
REV_1696,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>.,super sleek design intuitive use best purchase made year top notch quality,Positive
REV_1697,"   Worst customer support ever. Refused to issue a refund. Totally regret this purchase 😡   

",worst customer support ever refused issue refund totally regret purchase,Negative
REV_1698,"   Fantastic value! It is durable, looks stylish, and performs flawlessly.   

",fantastic value durable looks stylish performs flawlessly,Positive
REV_1699,"   Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍   

",excellent customer support question everything arrived pristine packaging,Positive
REV_1700,"   Fantastic value! It is durable, looks stylish, and performs flawlessly.   

",fantastic value durable looks stylish performs flawlessly,Positive
REV_1701,WORKS EXACTLY AS DESCRIBED. CLEAN INTERFACE AND SUPER RELIABLE PERFORMANCE.,works exactly described clean interface super reliable performance,Positive
REV_1702,Must have gadget! I told all my colleagues about this. Fast shipping too: contact support@gadgets.org for info. Check out https://reviews.store/item694,must gadget told colleagues fast shipping contact info check,Positive
REV_1703,COMPLETE DISASTER. BROKE ON THE FIRST TRY. RETURNING IMMEDIATELY FOR A FULL REFUND!,complete disaster broke first try returning immediately full refund,Negative
REV_1704,"THIS IS AMAZING!! Works so smoothly, exceeded all my expectations... Won't hesitate to buy again!! Check out https://reviews.store/item576",amazing works smoothly exceeded expectations hesitate buy check,Positive
REV_1705,REALLY SOLID DEVICE! BATTERY LASTS FOR DAYS AND SETUP WAS SUPER EASY. 10/10 WOULD BUY AGAIN.,really solid device battery lasts days setup super easy 10 10 would buy,Positive
REV_1706,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>. Check out https://reviews.store/item933,super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1707,Arrived damaged and missing key accessories. Packaging was torn apart. Never purchasing again!,arrived damaged missing key accessories packaging torn apart never purchasing,Negative
REV_1708,"   Terrible experience!! Stopped working after just 2 days. <b>DO NOT BUY!</b> <br/> Total waste of money 😡 Contact refund@support-desk.net for details!!!   

",terrible experience stopped working days buy total waste money contact details,Negative
REV_1709,MUST HAVE GADGET! I TOLD ALL MY COLLEAGUES ABOUT THIS. FAST SHIPPING TOO: CONTACT SUPPORT@GADGETS.ORG FOR INFO.,must gadget told colleagues fast shipping contact info,Positive
REV_1710,"Fantastic value! It is durable, looks stylish, and performs flawlessly.",fantastic value durable looks stylish performs flawlessly,Positive
REV_1711,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1712,"   Works exactly as described. Clean interface and super reliable performance.   

",works exactly described clean interface super reliable performance,Positive
REV_1713,Works exactly as described. Clean interface and super reliable performance. Check out https://reviews.store/item530,works exactly described clean interface super reliable performance check,Positive
REV_1714,"I was skeptical at first, but wow... totally impressed by the build quality! 😊✨",skeptical first wow totally impressed build quality,Positive
REV_1715,"   Terrible experience!! Stopped working after just 2 days. <b>DO NOT BUY!</b> <br/> Total waste of money 😡 Contact refund@support-desk.net for details!!!   

",terrible experience stopped working days buy total waste money contact details,Negative
REV_1716,Excellent customer support when I had a question. Everything arrived in pristine packaging. 👍 Check out https://reviews.store/item981,excellent customer support question everything arrived pristine packaging check,Positive
REV_1717,Works exactly as described. Clean interface and super reliable performance.,works exactly described clean interface super reliable performance,Positive
REV_1718,Super sleek design and very intuitive to use. Best purchase I've made this year. <span>Top notch quality</span>. Check out https://reviews.store/item751,super sleek design intuitive use best purchase made year top notch quality check,Positive
REV_1719,"FANTASTIC VALUE! IT IS DURABLE, LOOKS STYLISH, AND PERFORMS FLAWLESSLY.",fantastic value durable looks stylish performs flawlessly,Positive
REV_1720,WORKS EXACTLY AS DESCRIBED. CLEAN INTERFACE AND SUPER RELIABLE PERFORMANCE. Check out https://reviews.store/item202,works exactly described clean interface super reliable performance check,Positive
